id_municipio,codigo_estado,codigo_municipio,nome_municipio,ddd_municipio
1,31,104,Abadia dos Dourados,0
2,52,100,Abadiânia,0
3,31,203,Abaeté,0
4,15,107,Abaetetuba,0
5,23,101,Abaiara,0
6,29,108,Abaíra,0
7,29,207,Abaré,0
8,41,103,Abatiá,0
9,42,51,Abdon Batista,0
10,15,131,Abel Figueiredo,0
11,42,101,Abelardo Luz,0
12,31,302,Abre Campo,0
13,26,54,Abreu e Lima,0
14,17,251,Abreulândia,0
15,31,401,Acaiaca,0
16,21,55,Açailândia,0
17,29,306,Acajutiba,0
18,15,206,Acará,0
19,23,150,Acarape,0
20,23,200,Acaraú,0
21,24,109,Acari,0
22,22,53,Acauã,0
23,43,34,Aceguá,0
24,23,309,Acopiara,0
25,51,102,Acorizal,0
26,12,13,Acrelândia,0
27,52,134,Acreúna,0
28,24,208,Açu,0
29,31,500,Açucena,0
30,35,105,Adamantina,0
31,52,159,Adelândia,0
32,35,204,Adolfo,0
33,41,202,Adrianópolis,0
34,29,355,Adustina,0
35,26,104,Afogados da Ingazeira,0
36,24,307,Afonso Bezerra,0
37,32,102,Afonso Cláudio,0
38,21,105,Afonso Cunha,0
39,26,203,Afrânio,0
40,15,305,Afuá,0
41,26,302,Agrestina,0
42,22,103,Agricolândia,0
43,42,200,Agrolândia,0
44,42,309,Agronômica,0
45,15,347,Água Azul do Norte,0
46,31,609,Água Boa,0
47,51,201,Água Boa,0
48,22,202,Água Branca,0
49,25,106,Água Branca,0
50,27,102,Água Branca,0
51,50,203,Água Clara,0
52,31,708,Água Comprida,0
53,42,408,Água Doce,0
54,21,154,Água Doce do Maranhão,0
55,32,169,Água Doce do Norte,0
56,29,405,Água Fria,0
57,52,175,Água Fria de Goiás,0
58,52,209,Água Limpa,0
59,24,406,Água Nova,0
60,26,401,Água Preta,0
61,43,59,Água Santa,0
62,35,303,Aguaí,0
63,31,807,Aguanil,0
64,26,500,Águas Belas,0
65,35,402,Águas da Prata,0
66,42,507,Águas de Chapecó,0
67,35,501,Águas de Lindóia,0
68,35,550,Águas de Santa Bárbara,0
69,35,600,Águas de São Pedro,0
70,31,906,Águas Formosas,0
71,42,556,Águas Frias,0
72,52,258,Águas Lindas de Goiás,0
73,42,606,Águas Mornas,0
74,31,1003,Águas Vermelhas,0
75,43,109,Agudo,0
76,35,709,Agudos,0
77,41,301,Agudos do Sul,0
78,32,136,Águia Branca,0
79,25,205,Aguiar,0
80,17,301,Aguiarnópolis,0
81,31,1102,Aimorés,0
82,29,603,Aiquara,0
83,23,408,Aiuaba,0
84,31,1201,Aiuruoca,0
85,43,208,Ajuricaba,0
86,31,1300,Alagoa,0
87,25,304,Alagoa Grande,0
88,25,403,Alagoa Nova,0
89,25,502,Alagoinha,0
90,26,609,Alagoinha,0
91,22,251,Alagoinha do Piauí,0
92,29,702,Alagoinhas,0
93,35,758,Alambari,0
94,31,1409,Albertina,0
95,21,204,Alcântara,0
96,23,507,Alcântaras,0
97,25,536,Alcantil,0
98,50,252,Alcinópolis,0
99,29,801,Alcobaça,0
100,21,303,Aldeias Altas,0
101,43,307,Alecrim,0
102,32,201,Alegre,0
103,43,406,Alegrete,0
104,22,277,Alegrete do Piauí,0
105,43,455,Alegria,0
106,31,1508,Além Paraíba,0
107,15,404,Alenquer,0
108,24,505,Alexandria,0
109,52,308,Alexânia,0
110,31,1607,Alfenas,0
111,32,300,Alfredo Chaves,0
112,35,808,Alfredo Marcondes,0
113,31,1631,Alfredo Vasconcelos,0
114,42,705,Alfredo Wagner,0
115,25,577,Algodão de Jandaíra,0
116,25,601,Alhandra,0
117,26,708,Aliança,0
118,17,350,Aliança do Tocantins,0
119,29,900,Almadina,0
120,17,400,Almas,0
121,15,503,Almeirim,0
122,31,1706,Almenara,0
123,24,604,Almino Afonso,0
124,41,400,Almirante Tamandaré,0
125,43,471,Almirante Tamandaré do Sul,0
126,52,506,Aloândia,0
127,31,1805,Alpercata,0
128,43,505,Alpestre,0
129,31,1904,Alpinópolis,0
130,51,250,Alta Floresta,0
131,11,15,Alta Floresta D'Oeste,0
132,35,907,Altair,0
133,15,602,Altamira,0
134,21,402,Altamira do Maranhão,0
135,41,459,Altamira do Paraná,0
136,23,606,Altaneira,0
137,31,2001,Alterosa,0
138,26,807,Altinho,0
139,35,1004,Altinópolis,0
140,14,50,Alto Alegre,0
141,35,1103,Alto Alegre,0
142,43,554,Alto Alegre,0
143,21,436,Alto Alegre do Maranhão,0
144,21,477,Alto Alegre do Pindaré,0
145,11,379,Alto Alegre dos Parecis,0
146,51,300,Alto Araguaia,0
147,42,754,Alto Bela Vista,0
148,51,359,Alto Boa Vista,0
149,31,2050,Alto Caparaó,0
150,24,703,Alto do Rodrigues,0
151,43,570,Alto Feliz,0
152,51,409,Alto Garças,0
153,52,555,Alto Horizonte,0
154,31,53509,Alto Jequitibá,0
155,22,301,Alto Longá,0
156,51,508,Alto Paraguai,0
157,11,403,Alto Paraíso,0
158,41,28625,Alto Paraíso,0
159,52,605,Alto Paraíso de Goiás,0
160,41,608,Alto Paraná,0
161,21,501,Alto Parnaíba,0
162,41,707,Alto Piquiri,0
163,31,2100,Alto Rio Doce,0
164,32,359,Alto Rio Novo,0
165,23,705,Alto Santo,0
166,51,607,Alto Taquari,0
167,41,509,Altônia,0
168,22,400,Altos,0
169,35,1152,Alumínio,0
170,13,29,Alvarães,0
171,31,2209,Alvarenga,0
172,35,1202,Álvares Florence,0
173,35,1301,Álvares Machado,0
174,35,1400,Álvaro de Carvalho,0
175,35,1509,Alvinlândia,0
176,31,2308,Alvinópolis,0
177,17,707,Alvorada,0
178,43,604,Alvorada,0
179,31,2407,Alvorada de Minas,0
180,22,459,Alvorada do Gurguéia,0
181,52,803,Alvorada do Norte,0
182,41,806,Alvorada do Sul,0
183,11,346,Alvorada D'Oeste,0
184,14,27,Amajari,0
185,50,609,Amambai,0
186,16,105,Amapá,0
187,21,550,Amapá do Maranhão,0
188,41,905,Amaporã,0
189,26,906,Amaraji,0
190,43,638,Amaral Ferrador,0
191,52,829,Amaralina,0
192,22,509,Amarante,0
193,21,600,Amarante do Maranhão,0
194,29,1007,Amargosa,0
195,13,60,Amaturá,0
196,29,1106,Amélia Rodrigues,0
197,29,1155,América Dourada,0
198,35,1608,Americana,0
199,52,852,Americano do Brasil,0
200,35,1707,Américo Brasiliense,0
201,35,1806,Américo de Campos,0
202,43,646,Ametista do Sul,0
203,23,754,Amontada,0
204,52,902,Amorinópolis,0
205,25,734,Amparo,0
206,35,1905,Amparo,0
207,28,100,Amparo de São Francisco,0
208,31,2506,Amparo do Serra,0
209,41,1002,Ampére,0
210,27,201,Anadia,0
211,29,1205,Anagé,0
212,41,1051,Anahy,0
213,15,701,Anajás,0
214,21,709,Anajatuba,0
215,35,2002,Analândia,0
216,13,86,Anamã,0
217,17,1002,Ananás,0
218,15,800,Ananindeua,0
219,52,1108,Anápolis,0
220,15,859,Anapu,0
221,21,808,Anapurus,0
222,50,708,Anastácio,0
223,50,807,Anaurilândia,0
224,32,409,Anchieta,0
225,42,804,Anchieta,0
226,29,1304,Andaraí,0
227,41,1101,Andirá,0
228,29,1353,Andorinha,0
229,31,2605,Andradas,0
230,35,2101,Andradina,0
231,43,661,André da Rocha,0
232,31,2803,Andrelândia,0
233,35,2200,Angatuba,0
234,31,2852,Angelândia,0
235,50,856,Angélica,0
236,26,1003,Angelim,0
237,42,903,Angelina,0
238,29,1403,Angical,0
239,22,608,Angical do Piauí,0
240,17,1051,Angico,0
241,24,802,Angicos,0
242,33,100,Angra dos Reis,0
243,29,1502,Anguera,0
244,41,1150,Ângulo,0
245,52,1207,Anhanguera,0
246,35,2309,Anhembi,0
247,35,2408,Anhumas,0
248,52,1306,Anicuns,0
249,22,707,Anísio de Abreu,0
250,42,1000,Anita Garibaldi,0
251,42,1109,Anitápolis,0
252,13,102,Anori,0
253,43,703,Anta Gorda,0
254,29,1601,Antas,0
255,41,1200,Antonina,0
256,23,804,Antonina do Norte,0
257,22,806,Antônio Almeida,0
258,29,1700,Antônio Cardoso,0
259,31,2902,Antônio Carlos,0
260,42,1208,Antônio Carlos,0
261,31,3009,Antônio Dias,0
262,29,1809,Antônio Gonçalves,0
263,50,906,Antônio João,0
264,24,901,Antônio Martins,0
265,41,1309,Antônio Olinto,0
266,43,802,Antônio Prado,0
267,31,3108,Antônio Prado de Minas,0
268,25,775,Aparecida,0
269,35,2507,Aparecida,0
270,52,1405,Aparecida de Goiânia,0
271,52,1454,Aparecida do Rio Doce,0
272,17,1101,Aparecida do Rio Negro,0
273,50,1003,Aparecida do Taboado,0
274,35,2606,Aparecida d'Oeste,0
275,33,159,Aperibé,0
276,32,508,Apiacá,0
277,51,805,Apiacás,0
278,35,2705,Apiaí,0
279,21,832,Apicum-Açu,0
280,42,1257,Apiúna,0
281,24,1008,Apodi,0
282,29,1908,Aporá,0
283,52,1504,Aporé,0
284,29,1957,Apuarema,0
285,41,1408,Apucarana,0
286,13,144,Apuí,0
287,23,903,Apuiarés,0
288,28,209,Aquidabã,0
289,50,1102,Aquidauana,0
290,23,1000,Aquiraz,0
291,42,1273,Arabutã,0
292,25,809,Araçagi,0
293,31,3207,Araçaí,0
294,28,308,Aracaju,0
295,35,2754,Araçariguama,0
296,29,2054,Araças,0
297,23,1109,Aracati,0
298,29,2005,Aracatu,0
299,35,2804,Araçatuba,0
300,29,2104,Araci,0
301,31,3306,Aracitaba,0
302,23,1208,Aracoiaba,0
303,26,1052,Araçoiaba,0
304,35,2903,Araçoiaba da Serra,0
305,32,607,Aracruz,0
306,52,1603,Araçu,0
307,31,3405,Araçuaí,0
308,52,1702,Aragarças,0
309,52,1801,Aragoiânia,0
310,17,1309,Aragominas,0
311,17,1903,Araguacema,0
312,17,2000,Araguaçu,0
313,51,1001,Araguaiana,0
314,17,2109,Araguaína,0
315,51,1209,Araguainha,0
316,17,2158,Araguanã,0
317,21,873,Araguanã,0
318,52,2155,Araguapaz,0
319,31,3504,Araguari,0
320,17,2208,Araguatins,0
321,21,907,Araioses,0
322,50,1243,Aral Moreira,0
323,29,2203,Aramari,0
324,43,851,Arambaré,0
325,21,956,Arame,0
326,35,3000,Aramina,0
327,35,3109,Arandu,0
328,31,3603,Arantina,0
329,35,3158,Arapeí,0
330,27,300,Arapiraca,0
331,17,2307,Arapoema,0
332,31,3702,Araponga,0
333,41,1507,Arapongas,0
334,31,3751,Araporã,0
335,41,1606,Arapoti,0
336,31,3801,Arapuá,0
337,41,1655,Arapuã,0
338,51,1258,Araputanga,0
339,42,1307,Araquari,0
340,25,908,Arara,0
341,42,1406,Araranguá,0
342,35,3208,Araraquara,0
343,35,3307,Araras,0
344,23,1257,Ararendá,0
345,21,1004,Arari,0
346,43,877,Araricá,0
347,23,1307,Araripe,0
348,26,1102,Araripina,0
349,33,209,Araruama,0
350,25,1005,Araruna,0
351,41,1705,Araruna,0
352,29,2252,Arataca,0
353,43,901,Aratiba,0
354,23,1406,Aratuba,0
355,29,2302,Aratuípe,0
356,28,407,Arauá,0
357,41,1804,Araucária,0
358,31,3900,Araújos,0
359,31,4007,Araxá,0
360,31,4106,Arceburgo,0
361,35,3356,Arco-Íris,0
362,31,4205,Arcos,0
363,26,1201,Arcoverde,0
364,31,4304,Areado,0
365,33,225,Areal,0
366,35,3406,Arealva,0
367,25,1104,Areia,0
368,24,1107,Areia Branca,0
369,28,506,Areia Branca,0
370,25,1153,Areia de Baraúnas,0
371,25,1203,Areial,0
372,35,3505,Areias,0
373,35,3604,Areiópolis,0
374,51,1308,Arenápolis,0
375,52,2353,Arenópolis,0
376,24,1206,Arês,0
377,31,4403,Argirita,0
378,31,4452,Aricanduva,0
379,31,4502,Arinos,0
380,51,1407,Aripuanã,0
381,11,23,Ariquemes,0
382,35,3703,Ariranha,0
383,41,1853,Ariranha do Ivaí,0
384,33,233,Armação dos Búzios,0
385,42,1505,Armazém,0
386,23,1505,Arneiroz,0
387,22,905,Aroazes,0
388,25,1302,Aroeiras,0
389,22,954,Aroeiras do Itaim,0
390,22,1002,Arraial,0
391,33,258,Arraial do Cabo,0
392,17,2406,Arraias,0
393,43,1008,Arroio do Meio,0
394,43,1073,Arroio do Padre,0
395,43,1057,Arroio do Sal,0
396,43,1206,Arroio do Tigre,0
397,43,1107,Arroio dos Ratos,0
398,43,1305,Arroio Grande,0
399,42,1604,Arroio Trinta,0
400,35,3802,Artur Nogueira,0
401,52,2502,Aruanã,0
402,35,3901,Arujá,0
403,42,1653,Arvoredo,0
404,43,1404,Arvorezinha,0
405,42,1703,Ascurra,0
406,35,3950,Aspásia,0
407,41,1903,Assaí,0
408,23,1604,Assaré,0
409,35,4008,Assis,0
410,12,54,Assis Brasil,0
411,41,2000,Assis Chateaubriand,0
412,25,1351,Assunção,0
413,22,1051,Assunção do Piauí,0
414,31,4601,Astolfo Dutra,0
415,41,2109,Astorga,0
416,27,409,Atalaia,0
417,41,2208,Atalaia,0
418,13,201,Atalaia do Norte,0
419,42,1802,Atalanta,0
420,31,4700,Ataléia,0
421,35,4107,Atibaia,0
422,32,706,Atilio Vivacqua,0
423,17,2554,Augustinópolis,0
424,15,909,Augusto Corrêa,0
425,31,4809,Augusto de Lima,0
426,43,1503,Augusto Pestana,0
427,24,1305,Augusto Severo,0
428,43,1552,Áurea,0
429,29,2401,Aurelino Leal,0
430,35,4206,Auriflama,0
431,52,2601,Aurilândia,0
432,23,1703,Aurora,0
433,42,1901,Aurora,0
434,15,958,Aurora do Pará,0
435,17,2703,Aurora do Tocantins,0
436,13,300,Autazes,0
437,35,4305,Avaí,0
438,35,4404,Avanhandava,0
439,35,4503,Avaré,0
440,15,1006,Aveiro,0
441,22,1101,Avelino Lopes,0
442,52,2809,Avelinópolis,0
443,21,1103,Axixá,0
444,17,2901,Axixá do Tocantins,0
445,17,3008,Babaçulândia,0
446,21,1202,Bacabal,0
447,21,1251,Bacabeira,0
448,21,1301,Bacuri,0
449,21,1350,Bacurituba,0
450,35,4602,Bady Bassitt,0
451,31,4908,Baependi,0
452,43,1602,Bagé,0
453,15,1105,Bagre,0
454,25,1401,Baía da Traição,0
455,24,1404,Baía Formosa,0
456,29,2500,Baianópolis,0
457,15,1204,Baião,0
458,29,2609,Baixa Grande,0
459,22,1150,Baixa Grande do Ribeiro,0
460,23,1802,Baixio,0
461,32,805,Baixo Guandu,0
462,35,4701,Balbinos,0
463,31,5004,Baldim,0
464,52,3104,Baliza,0
465,42,1950,Balneário Arroio do Silva,0
466,42,2057,Balneário Barra do Sul,0
467,42,2008,Balneário Camboriú,0
468,42,2073,Balneário Gaivota,0
469,42,12809,Balneário Piçarras,0
470,43,1636,Balneário Pinhal,0
471,42,20000,Balneário Rincão,0
472,41,2307,Balsa Nova,0
473,35,4800,Bálsamo,0
474,21,1400,Balsas,0
475,31,5103,Bambuí,0
476,23,1851,Banabuiú,0
477,35,4909,Bananal,0
478,25,1500,Bananeiras,0
479,31,5202,Bandeira,0
480,31,5301,Bandeira do Sul,0
481,42,2081,Bandeirante,0
482,41,2406,Bandeirantes,0
483,50,1508,Bandeirantes,0
484,17,3057,Bandeirantes do Tocantins,0
485,15,1253,Bannach,0
486,29,2658,Banzaê,0
487,43,1651,Barão,0
488,35,5005,Barão de Antonina,0
489,31,5400,Barão de Cocais,0
490,43,1701,Barão de Cotegipe,0
491,21,1509,Barão de Grajaú,0
492,51,1605,Barão de Melgaço,0
493,31,5509,Barão de Monte Alto,0
494,43,1750,Barão do Triunfo,0
495,24,1453,Baraúna,0
496,25,1534,Baraúna,0
497,31,5608,Barbacena,0
498,23,1901,Barbalha,0
499,35,5104,Barbosa,0
500,41,2505,Barbosa Ferraz,0
501,15,1303,Barcarena,0
502,24,1503,Barcelona,0
503,13,409,Barcelos,0
504,35,5203,Bariri,0
505,29,2708,Barra,0
506,35,5302,Barra Bonita,0
507,42,2099,Barra Bonita,0
508,29,2807,Barra da Estiva,0
509,22,1176,Barra D'Alcântara,0
510,26,1300,Barra de Guabiraba,0
511,25,1609,Barra de Santa Rosa,0
512,25,1575,Barra de Santana,0
513,27,508,Barra de Santo Antônio,0
514,32,904,Barra de São Francisco,0
515,25,1708,Barra de São Miguel,0
516,27,607,Barra de São Miguel,0
517,51,1704,Barra do Bugres,0
518,35,5351,Barra do Chapéu,0
519,29,2906,Barra do Choça,0
520,21,1608,Barra do Corda,0
521,51,1803,Barra do Garças,0
522,43,1859,Barra do Guarita,0
523,41,2703,Barra do Jacaré,0
524,29,3003,Barra do Mendes,0
525,17,3073,Barra do Ouro,0
526,33,308,Barra do Piraí,0
527,43,1875,Barra do Quaraí,0
528,43,1909,Barra do Ribeiro,0
529,43,1925,Barra do Rio Azul,0
530,29,3102,Barra do Rocha,0
531,35,5401,Barra do Turvo,0
532,28,605,Barra dos Coqueiros,0
533,43,1958,Barra Funda,0
534,31,5707,Barra Longa,0
535,33,407,Barra Mansa,0
536,42,2107,Barra Velha,0
537,41,2604,Barracão,0
538,43,1800,Barracão,0
539,22,1200,Barras,0
540,23,1950,Barreira,0
541,29,3201,Barreiras,0
542,22,1309,Barreiras do Piauí,0
543,13,508,Barreirinha,0
544,21,1707,Barreirinhas,0
545,26,1409,Barreiros,0
546,35,5500,Barretos,0
547,35,5609,Barrinha,0
548,23,2008,Barro,0
549,29,3235,Barro Alto,0
550,52,3203,Barro Alto,0
551,22,1408,Barro Duro,0
552,29,3300,Barro Preto,0
553,29,3276,Barrocas,0
554,17,3107,Barrolândia,0
555,23,2057,Barroquinha,0
556,43,2006,Barros Cassal,0
557,31,5905,Barroso,0
558,35,5708,Barueri,0
559,35,5807,Bastos,0
560,50,1904,Bataguassu,0
561,22,1507,Batalha,0
562,27,706,Batalha,0
563,35,5906,Batatais,0
564,50,2001,Batayporã,0
565,23,2107,Baturité,0
566,35,6003,Bauru,0
567,25,1807,Bayeux,0
568,35,6102,Bebedouro,0
569,23,2206,Beberibe,0
570,23,2305,Bela Cruz,0
571,50,2100,Bela Vista,0
572,41,2752,Bela Vista da Caroba,0
573,52,3302,Bela Vista de Goiás,0
574,31,6002,Bela Vista de Minas,0
575,21,1772,Bela Vista do Maranhão,0
576,41,2802,Bela Vista do Paraíso,0
577,22,1556,Bela Vista do Piauí,0
578,42,2131,Bela Vista do Toldo,0
579,21,1731,Belágua,0
580,15,1402,Belém,0
581,25,1906,Belém,0
582,27,805,Belém,0
583,26,1508,Belém de Maria,0
584,25,2003,Belém do Brejo do Cruz,0
585,22,1572,Belém do Piauí,0
586,26,1607,Belém do São Francisco,0
587,33,456,Belford Roxo,0
588,31,6101,Belmiro Braga,0
589,29,3409,Belmonte,0
590,42,2156,Belmonte,0
591,29,3508,Belo Campo,0
592,31,6200,Belo Horizonte,0
593,26,1706,Belo Jardim,0
594,27,904,Belo Monte,0
595,31,6309,Belo Oriente,0
596,31,6408,Belo Vale,0
597,15,1451,Belterra,0
598,22,1606,Beneditinos,0
599,21,1806,Benedito Leite,0
600,42,2206,Benedito Novo,0
601,15,1501,Benevides,0
602,13,607,Benjamin Constant,0
603,43,2055,Benjamin Constant do Sul,0
604,35,6201,Bento de Abreu,0
605,24,1602,Bento Fernandes,0
606,43,2105,Bento Gonçalves,0
607,21,1905,Bequimão,0
608,31,6507,Berilo,0
609,31,6655,Berizal,0
610,25,2052,Bernardino Batista,0
611,35,6300,Bernardino de Campos,0
612,21,1939,Bernardo do Mearim,0
613,17,3206,Bernardo Sayão,0
614,35,6359,Bertioga,0
615,22,1705,Bertolínia,0
616,31,6606,Bertópolis,0
617,13,631,Beruri,0
618,26,1805,Betânia,0
619,22,1739,Betânia do Piauí,0
620,31,6705,Betim,0
621,26,1904,Bezerros,0
622,31,6804,Bias Fortes,0
623,31,6903,Bicas,0
624,42,2305,Biguaçu,0
625,35,6409,Bilac,0
626,31,7000,Biquinhas,0
627,35,6508,Birigui,0
628,35,6607,Biritiba-Mirim,0
629,29,3607,Biritinga,0
630,41,2901,Bituruna,0
631,42,2404,Blumenau,0
632,31,7109,Boa Esperança,0
633,32,1001,Boa Esperança,0
634,41,3008,Boa Esperança,0
635,41,3024,Boa Esperança do Iguaçu,0
636,35,6706,Boa Esperança do Sul,0
637,22,1770,Boa Hora,0
638,29,3706,Boa Nova,0
639,25,2102,Boa Ventura,0
640,41,3040,Boa Ventura de São Roque,0
641,23,2404,Boa Viagem,0
642,14,100,Boa Vista,0
643,25,2151,Boa Vista,0
644,41,3057,Boa Vista da Aparecida,0
645,43,2154,Boa Vista das Missões,0
646,43,2204,Boa Vista do Buricá,0
647,43,2220,Boa Vista do Cadeado,0
648,21,1970,Boa Vista do Gurupi,0
649,43,2238,Boa Vista do Incra,0
650,13,680,Boa Vista do Ramos,0
651,43,2253,Boa Vista do Sul,0
652,29,3805,Boa Vista do Tupim,0
653,27,1001,Boca da Mata,0
654,13,706,Boca do Acre,0
655,22,1804,Bocaina,0
656,35,6805,Bocaina,0
657,31,7208,Bocaina de Minas,0
658,42,2438,Bocaina do Sul,0
659,31,7307,Bocaiúva,0
660,41,3107,Bocaiúva do Sul,0
661,24,1651,Bodó,0
662,26,2001,Bodocó,0
663,50,2159,Bodoquena,0
664,35,6904,Bofete,0
665,35,7001,Boituva,0
666,26,2100,Bom Conselho,0
667,31,7406,Bom Despacho,0
668,21,2002,Bom Jardim,0
669,26,2209,Bom Jardim,0
670,33,506,Bom Jardim,0
671,42,2503,Bom Jardim da Serra,0
672,52,3401,Bom Jardim de Goiás,0
673,31,7505,Bom Jardim de Minas,0
674,22,1903,Bom Jesus,0
675,24,1701,Bom Jesus,0
676,25,2201,Bom Jesus,0
677,42,2537,Bom Jesus,0
678,43,2303,Bom Jesus,0
679,29,3904,Bom Jesus da Lapa,0
680,31,7604,Bom Jesus da Penha,0
681,29,3953,Bom Jesus da Serra,0
682,21,2036,Bom Jesus das Selvas,0
683,52,3500,Bom Jesus de Goiás,0
684,31,7703,Bom Jesus do Amparo,0
685,51,1852,Bom Jesus do Araguaia,0
686,31,7802,Bom Jesus do Galho,0
687,33,605,Bom Jesus do Itabapoana,0
688,32,1100,Bom Jesus do Norte,0
689,42,2578,Bom Jesus do Oeste,0
690,41,3156,Bom Jesus do Sul,0
691,15,1576,Bom Jesus do Tocantins,0
692,17,3305,Bom Jesus do Tocantins,0
693,35,7100,Bom Jesus dos Perdões,0
694,21,2077,Bom Lugar,0
695,43,2352,Bom Princípio,0
696,22,1919,Bom Princípio do Piauí,0
697,43,2378,Bom Progresso,0
698,31,7901,Bom Repouso,0
699,42,2602,Bom Retiro,0
700,43,2402,Bom Retiro do Sul,0
701,25,2300,Bom Sucesso,0
702,31,8008,Bom Sucesso,0
703,41,3206,Bom Sucesso,0
704,35,7159,Bom Sucesso de Itararé,0
705,41,3222,Bom Sucesso do Sul,0
706,42,2453,Bombinhas,0
707,14,159,Bonfim,0
708,31,8107,Bonfim,0
709,22,1929,Bonfim do Piauí,0
710,52,3559,Bonfinópolis,0
711,31,8206,Bonfinópolis de Minas,0
712,29,4001,Boninal,0
713,15,1600,Bonito,0
714,26,2308,Bonito,0
715,29,4050,Bonito,0
716,50,2209,Bonito,0
717,31,8255,Bonito de Minas,0
718,25,2409,Bonito de Santa Fé,0
719,52,3575,Bonópolis,0
720,25,2508,Boqueirão,0
721,43,2451,Boqueirão do Leão,0
722,22,1945,Boqueirão do Piauí,0
723,28,670,Boquim,0
724,29,4100,Boquira,0
725,35,7209,Borá,0
726,35,7308,Boracéia,0
727,13,805,Borba,0
728,25,2706,Borborema,0
729,35,7407,Borborema,0
730,31,8305,Borda da Mata,0
731,35,7456,Borebi,0
732,41,3305,Borrazópolis,0
733,43,2501,Bossoroca,0
734,31,8404,Botelhos,0
735,35,7506,Botucatu,0
736,31,8503,Botumirim,0
737,29,4209,Botuporã,0
738,42,2701,Botuverá,0
739,43,2584,Bozano,0
740,42,2800,Braço do Norte,0
741,42,2859,Braço do Trombudo,0
742,43,2600,Braga,0
743,15,1709,Bragança,0
744,35,7605,Bragança Paulista,0
745,41,3354,Braganey,0
746,27,1100,Branquinha,0
747,31,8701,Brás Pires,0
748,15,1725,Brasil Novo,0
749,50,2308,Brasilândia,0
750,31,8552,Brasilândia de Minas,0
751,41,3370,Brasilândia do Sul,0
752,17,3602,Brasilândia do Tocantins,0
753,12,104,Brasiléia,0
754,22,1960,Brasileira,0
755,53,108,Brasília,0
756,31,8602,Brasília de Minas,0
757,51,1902,Brasnorte,0
758,35,7704,Braúna,0
759,31,8800,Braúnas,0
760,52,3609,Brazabrantes,0
761,31,8909,Brazópolis,0
762,26,2407,Brejão,0
763,32,1159,Brejetuba,0
764,24,1800,Brejinho,0
765,26,2506,Brejinho,0
766,17,3701,Brejinho de Nazaré,0
767,21,2101,Brejo,0
768,35,7753,Brejo Alegre,0
769,26,2605,Brejo da Madre de Deus,0
770,21,2150,Brejo de Areia,0
771,25,2805,Brejo do Cruz,0
772,22,1988,Brejo do Piauí,0
773,25,2904,Brejo dos Santos,0
774,28,704,Brejo Grande,0
775,15,1758,Brejo Grande do Araguaia,0
776,23,2503,Brejo Santo,0
777,29,4308,Brejões,0
778,29,4407,Brejolândia,0
779,15,1782,Breu Branco,0
780,15,1808,Breves,0
781,52,3807,Britânia,0
782,43,2659,Brochier,0
783,35,7803,Brodowski,0
784,35,7902,Brotas,0
785,29,4506,Brotas de Macaúbas,0
786,31,9006,Brumadinho,0
787,29,4605,Brumado,0
788,42,2875,Brunópolis,0
789,42,2909,Brusque,0
790,31,9105,Bueno Brandão,0
791,31,9204,Buenópolis,0
792,26,2704,Buenos Aires,0
793,29,4704,Buerarema,0
794,31,9253,Bugre,0
795,26,2803,Buíque,0
796,12,138,Bujari,0
797,15,1907,Bujaru,0
798,35,8009,Buri,0
799,35,8108,Buritama,0
800,21,2200,Buriti,0
801,52,3906,Buriti Alegre,0
802,21,2309,Buriti Bravo,0
803,52,3939,Buriti de Goiás,0
804,17,3800,Buriti do Tocantins,0
805,22,2000,Buriti dos Lopes,0
806,22,2026,Buriti dos Montes,0
807,21,2325,Buriticupu,0
808,52,3962,Buritinópolis,0
809,29,4753,Buritirama,0
810,21,2358,Buritirana,0
811,11,452,Buritis,0
812,31,9303,Buritis,0
813,35,8207,Buritizal,0
814,31,9402,Buritizeiro,0
815,43,2709,Butiá,0
816,13,839,Caapiranga,0
817,25,3001,Caaporã,0
818,50,2407,Caarapó,0
819,29,4803,Caatiba,0
820,25,3100,Cabaceiras,0
821,29,4852,Cabaceiras do Paraguaçu,0
822,31,9451,Cabeceira Grande,0
823,52,4003,Cabeceiras,0
824,22,2059,Cabeceiras do Piauí,0
825,25,3209,Cabedelo,0
826,11,31,Cabixi,0
827,26,2902,Cabo de Santo Agostinho,0
828,33,704,Cabo Frio,0
829,31,9501,Cabo Verde,0
830,35,8306,Cabrália Paulista,0
831,35,8405,Cabreúva,0
832,26,3009,Cabrobó,0
833,42,3006,Caçador,0
834,35,8504,Caçapava,0
835,43,2808,Caçapava do Sul,0
836,11,601,Cacaulândia,0
837,43,2907,Cacequi,0
838,51,2504,Cáceres,0
839,29,4902,Cachoeira,0
840,52,4102,Cachoeira Alta,0
841,31,9600,Cachoeira da Prata,0
842,52,4201,Cachoeira de Goiás,0
843,31,9709,Cachoeira de Minas,0
844,31,2704,Cachoeira de Pajeú,0
845,15,2004,Cachoeira do Arari,0
846,15,1956,Cachoeira do Piriá,0
847,43,3004,Cachoeira do Sul,0
848,25,3308,Cachoeira dos Índios,0
849,31,9808,Cachoeira Dourada,0
850,52,4250,Cachoeira Dourada,0
851,21,2374,Cachoeira Grande,0
852,35,8603,Cachoeira Paulista,0
853,33,803,Cachoeiras de Macacu,0
854,17,3826,Cachoeirinha,0
855,26,3108,Cachoeirinha,0
856,43,3103,Cachoeirinha,0
